Date,Open,High,Low,Close,Adj Close,Volume
2006-04-07,672.500000,691.000000,672.500000,681.500000,285.899139,161671488
2006-04-10,680.500000,694.500000,680.000000,693.500000,290.933319,94721776
2006-04-11,700.500000,706.500000,693.500000,695.000000,291.562653,122725104
2006-04-12,692.500000,697.000000,690.000000,691.000000,289.884644,51170516
2006-04-13,688.500000,690.000000,684.000000,688.000000,288.625885,60279316
2006-04-18,690.500000,704.500000,689.500000,696.500000,292.191956,83169184
2006-04-19,703.500000,706.000000,696.500000,704.000000,295.338318,73065344
2006-04-20,707.000000,715.000000,699.000000,700.500000,293.869965,86552390
2006-04-21,703.000000,712.000000,702.000000,712.000000,298.694275,85733576
2006-04-24,713.500000,723.000000,710.500000,711.500000,298.484650,74211480
2006-04-25,707.000000,712.000000,701.500000,701.500000,294.289429,92152416
2006-04-26,700.500000,705.500000,695.000000,698.000000,292.821198,70576888
2006-04-27,691.500000,694.500000,678.500000,683.500000,286.738251,114724832
2006-04-28,682.000000,686.000000,676.500000,676.500000,283.801727,69288368
2006-05-02,678.500000,689.500000,678.000000,688.000000,288.625885,63745592
2006-05-03,690.500000,693.500000,676.500000,677.000000,284.011292,86218544
2006-05-04,681.000000,686.000000,677.500000,681.000000,285.689484,72947704
2006-05-05,678.000000,685.500000,673.500000,684.500000,287.157806,118229776
2006-05-08,686.000000,692.500000,674.500000,675.000000,283.172394,66805834
2006-05-09,679.000000,684.000000,675.500000,683.000000,286.528320,69513167
2006-05-10,678.500000,683.000000,674.000000,674.500000,285.154449,93540312
2006-05-11,681.000000,684.000000,673.500000,673.500000,284.731689,64060964
2006-05-12,670.000000,672.000000,659.500000,659.500000,278.813110,91408904
2006-05-15,657.500000,661.000000,642.500000,646.000000,273.105621,121779568
2006-05-16,648.000000,648.500000,638.000000,642.000000,271.414673,115628152
2006-05-17,643.000000,645.000000,620.000000,620.000000,262.113831,127928168
2006-05-18,620.000000,628.500000,613.000000,618.000000,261.268250,130411936
2006-05-19,617.500000,630.000000,614.500000,623.000000,263.382141,138605248
2006-05-22,621.000000,624.500000,606.500000,609.500000,257.674744,108614080
2006-05-23,616.000000,637.500000,613.500000,635.000000,268.455261,105438840
2006-05-24,625.500000,628.500000,616.500000,620.000000,262.113831,92366008
2006-05-25,619.500000,634.000000,608.500000,634.000000,268.032501,86257464
2006-05-26,639.000000,642.000000,632.500000,642.000000,271.414673,94006280
2006-05-30,639.500000,642.000000,622.500000,624.500000,264.016174,72885054
2006-05-31,620.000000,629.500000,616.500000,625.000000,264.227661,103828176
2006-06-01,627.000000,634.500000,620.500000,633.000000,267.609711,0
2006-06-02,637.000000,640.000000,627.500000,633.500000,267.821136,62654936
2006-06-05,639.500000,643.500000,634.500000,636.000000,268.878052,66645592
2006-06-06,629.000000,634.000000,625.000000,628.000000,265.495972,78538144
2006-06-07,627.000000,631.500000,622.000000,624.000000,263.804871,72547672
2006-06-08,605.000000,612.000000,601.500000,603.000000,254.926895,141673712
2006-06-09,615.000000,618.500000,609.000000,612.000000,258.731720,93590656
2006-06-12,612.500000,615.500000,605.500000,607.500000,256.829254,56866724
2006-06-13,599.000000,602.500000,588.000000,594.000000,251.121902,106104720
2006-06-14,591.000000,598.500000,581.000000,586.000000,247.739838,87392825
2006-06-15,592.500000,604.500000,590.000000,600.000000,253.658615,114888240
2006-06-16,610.000000,612.500000,596.000000,599.000000,253.235687,127021888
2006-06-19,601.000000,606.000000,595.500000,595.500000,251.756073,66107415
2006-06-20,591.000000,603.000000,584.000000,602.500000,254.715378,124644048
2006-06-21,598.500000,605.000000,591.500000,603.500000,255.138214,71260288
2006-06-22,609.000000,613.500000,601.000000,605.000000,255.772369,90326832
2006-06-23,606.500000,620.500000,606.000000,617.000000,260.845520,70091056
2006-06-26,618.000000,618.500000,608.500000,609.500000,257.674744,108419648
2006-06-27,618.000000,619.000000,611.000000,613.000000,259.154541,63852916
2006-06-28,613.500000,624.000000,611.500000,618.500000,261.479645,49971468
2006-06-29,621.500000,629.000000,619.000000,627.000000,265.073181,51380729
2006-06-30,631.000000,637.000000,628.000000,630.500000,266.552917,73844784
2006-07-03,629.500000,641.000000,627.500000,638.000000,269.723480,41904384
2006-07-04,637.000000,637.000000,628.000000,633.000000,267.609711,43414052
2006-07-05,631.000000,633.500000,627.000000,631.000000,266.764252,36724809
2006-07-06,635.000000,642.000000,634.500000,638.000000,269.723480,52677640
2006-07-07,638.000000,649.000000,636.000000,647.500000,273.739807,75339464
2006-07-10,643.500000,646.000000,637.000000,645.000000,272.682983,32269499
2006-07-11,643.000000,648.000000,640.000000,642.000000,271.414673,34732815
2006-07-12,640.000000,642.000000,637.500000,640.000000,270.569122,74011376
2006-07-13,641.000000,643.500000,634.500000,641.000000,270.991821,55440753
2006-07-14,644.000000,649.000000,639.500000,643.000000,271.837402,61457655
2006-07-17,646.500000,649.000000,638.000000,640.000000,270.569122,76309298
2006-07-18,635.500000,637.500000,629.500000,634.500000,268.243805,61825536
2006-07-19,635.000000,635.000000,626.000000,631.000000,266.764252,83668400
2006-07-20,630.500000,633.000000,623.000000,625.000000,264.227661,54486664
2006-07-21,619.000000,622.500000,616.500000,619.500000,261.902435,57423975
2006-07-24,614.500000,634.000000,614.000000,633.500000,267.821136,68905008
2006-07-25,632.000000,635.000000,627.500000,630.000000,266.341553,70715248
2006-07-26,629.000000,635.000000,629.000000,634.500000,268.243805,70982385
2006-07-27,639.500000,651.500000,637.500000,648.500000,274.162750,78943136
2006-07-28,642.500000,653.000000,642.500000,651.000000,275.219513,47765592
2006-07-31,649.500000,652.000000,644.000000,645.000000,272.682983,48742268
2006-08-01,648.500000,651.500000,639.000000,642.000000,271.414673,62952284
2006-08-02,645.000000,651.000000,644.500000,651.000000,275.219513,51961376
2006-08-03,649.500000,649.500000,636.000000,637.000000,269.300781,68340928
2006-08-04,638.500000,639.000000,630.500000,636.000000,268.878052,57837520
2006-08-07,625.000000,627.000000,619.500000,622.500000,263.170685,94523408
2006-08-08,620.000000,623.000000,608.000000,614.000000,259.577240,190174896
2006-08-09,612.500000,621.000000,607.500000,619.500000,264.191589,100379504
2006-08-10,615.000000,617.000000,608.500000,615.000000,262.272491,92289480
2006-08-11,617.000000,621.500000,607.000000,611.000000,260.566589,49628736
2006-08-14,613.000000,621.000000,611.000000,616.000000,262.698944,50235560
2006-08-15,614.500000,618.500000,611.000000,614.500000,262.059143,55341168
2006-08-16,616.000000,616.500000,604.500000,608.000000,259.287262,106023520
2006-08-17,603.500000,609.500000,600.000000,609.000000,259.713684,99361424
2006-08-18,609.000000,619.000000,609.000000,614.000000,261.845947,111011307
2006-08-21,617.000000,624.000000,615.500000,619.000000,263.978241,81518632
2006-08-22,620.000000,622.000000,614.000000,616.000000,262.698944,63512439
2006-08-23,617.500000,619.500000,609.000000,610.000000,260.140167,47201581
2006-08-24,609.000000,609.000000,602.000000,607.500000,259.074158,46853424
2006-08-25,607.500000,610.000000,602.500000,605.500000,258.221100,45136516
2006-08-29,601.000000,606.000000,593.000000,593.000000,252.890411,104885048
2006-08-30,592.000000,598.500000,589.000000,592.000000,252.463989,127064000
2006-08-31,593.500000,601.000000,590.000000,597.000000,254.596222,164339152
2006-09-01,598.000000,600.000000,593.000000,596.000000,254.169724,62654404
2006-09-04,596.000000,597.000000,587.500000,594.500000,253.530121,61417784
2006-09-05,595.500000,603.000000,592.500000,601.500000,256.515259,101858064
2006-09-06,603.000000,605.500000,594.500000,595.500000,253.956436,67613744
2006-09-07,592.500000,593.000000,583.500000,584.000000,249.052200,98112792
2006-09-08,585.000000,594.000000,584.500000,591.000000,252.037430,79818000
2006-09-11,587.000000,589.000000,580.000000,583.000000,248.625763,96684816
2006-09-12,581.500000,587.500000,577.500000,582.000000,248.199356,109964448
2006-09-13,583.500000,591.000000,581.500000,589.000000,251.184494,102034752
2006-09-14,594.500000,599.000000,584.000000,584.500000,249.265381,112814864
2006-09-15,580.000000,583.000000,573.000000,573.000000,244.361145,145678800
2006-09-18,575.500000,582.500000,573.000000,579.000000,246.919861,114874328
2006-09-19,582.500000,591.500000,579.000000,580.500000,247.559647,106039777
2006-09-20,577.000000,587.000000,577.000000,579.500000,247.133194,230419792
2006-09-21,575.000000,579.000000,572.000000,579.000000,246.919861,100951633
2006-09-22,581.000000,583.500000,574.000000,574.000000,244.787689,95724176
2006-09-25,573.500000,573.500000,560.000000,563.500000,240.309738,165573680
2006-09-26,569.000000,572.000000,562.000000,571.000000,243.508270,112358224
2006-09-27,574.500000,583.500000,573.000000,579.000000,246.919861,104392592
2006-09-28,584.000000,590.500000,584.000000,587.000000,250.331619,83962944
2006-09-29,587.500000,588.500000,579.500000,582.000000,248.199356,65403516
2006-10-02,586.000000,587.000000,582.000000,582.500000,248.412430,83962200
2006-10-03,579.500000,579.500000,566.000000,568.500000,242.442108,144558992
2006-10-04,560.000000,574.500000,558.500000,570.000000,243.081757,144750224
2006-10-05,577.500000,580.000000,573.000000,575.000000,245.214142,140445808
2006-10-06,576.000000,577.500000,570.000000,572.500000,244.147949,93472800
2006-10-09,574.500000,582.000000,574.500000,578.500000,246.706680,58482072
2006-10-10,576.000000,582.000000,573.000000,578.000000,246.493484,112230992
2006-10-11,579.500000,581.500000,574.000000,576.500000,245.853775,106417208
2006-10-12,575.000000,582.500000,572.000000,581.000000,247.772934,79893584
2006-10-13,583.000000,595.500000,583.000000,592.000000,252.463989,128548256
2006-10-16,594.500000,603.000000,594.500000,600.000000,255.875626,98615072
2006-10-17,603.000000,612.000000,602.000000,602.000000,256.728424,126847088
2006-10-18,604.000000,609.000000,596.500000,601.000000,256.302002,101670668
2006-10-19,594.000000,604.500000,593.500000,600.500000,256.088806,81191744
2006-10-20,606.500000,610.000000,601.000000,602.000000,256.728424,84886565
2006-10-23,603.000000,603.000000,593.000000,601.500000,256.515259,118149192
2006-10-24,600.000000,611.000000,600.000000,608.000000,259.287262,114646600
2006-10-25,607.000000,614.000000,605.500000,612.500000,261.206299,101205104
2006-10-26,616.500000,619.000000,604.500000,606.500000,258.647614,107600144
2006-10-27,602.500000,606.000000,598.500000,602.000000,256.728424,94266232
2006-10-30,599.000000,599.000000,591.500000,591.500000,252.250717,86182568
2006-10-31,589.000000,593.000000,582.500000,583.000000,248.625763,121823712
2006-11-01,585.500000,592.500000,583.500000,586.500000,250.118378,87669688
2006-11-02,587.500000,591.500000,583.500000,586.500000,250.118378,80569120
2006-11-03,587.500000,592.500000,584.000000,590.000000,251.610962,88132824
2006-11-06,590.500000,599.500000,590.000000,597.000000,254.596222,82021672
